id	text	tweet
3238	G1	1053107625624305664
3239	G1Ceará	1053107625624305664
3240	DoriaTambémNão	1053107626060460034
3241	MarketeirosDoJair	1053107688828297216
3242	desesperodoPT	1053107695413329920
3243	G1	1053107698219315201
3244	Eleições2018	1053107715441070080
3245	euvindegraça	1053107753479270401
3246	Eleições2018	1053107779521650689
3247	Eleições2018	1053107788442943489
3248	BolsoDoria	1053107796890304512
3249	G1	1053107803295047681
3250	Eleições2018	1053107803295047681
3251	G1	1053107808462426113
3252	G1	1053107819707355136
3253	MarketeirosDoJair	1053107834513252352
3254	CAIXA2DOBOLSONARO	1053107849533014016
3255	TSEqueremosprovidencias	1053107849533014016
3256	G1	1053107857032384512
3257	G1	1053107886644183040
3258	DebateBand	1053107889789919233
3259	G1	1053107924028002304
3260	G1	1053107950909304832
3261	G1Rio	1053107950909304832
3262	G1	1053107973688582145
3263	G1Ceará	1053107973688582145
3264	DebateBand	1053107976737878017
3265	Eleições2018	1053107984396681217
3266	MarketeirosDoJair	1053107989899567104
3267	PTNUNCAMAIS	1053107989899567104
3268	Caixa2doBolsonaro	1053108010661359616
3269	MarkeiteirosDoJair	1053108018580205569
3270	Eleições2018	1053108050419245056
3271	MarketeirosDoJair	1053108081142444032
3272	Eleições2018	1053108103405862912
3273	G1	1053108125438500864
3274	DebateBand	1053108137279086593
3275	G1	1053108138273112064
3276	G1Ceará	1053108138273112064
3277	Caixa2doBolsonaro	1053108151791300609
3278	Eleições2018	1053108171852660738
3279	MarketeirosDoJair	1053108174272761856
3280	DebateBand	1053108182594121728
3281	G1	1053108187623288833
3282	BolsoDória	1053108194913013763
3283	G1	1053108204283011072
3284	G1Rio	1053108204283011072
3285	FolhaPutinhaDoPT	1053108212206104576
3286	G1	1053108218434650112
3287	G1Ceará	1053108218434650112
3288	FolhaPutinhaDoPT	1053108260927102976
3289	G1	1053108264278351872
3290	G1	1053108318808535040
3291	Caixa2doBolsonaro	1053108332641337344
3292	NuncaSerão	1053108354363600897
3293	Caixa2doBolsonaro	1053108387641245696
3294	CrimeEleitoral	1053108387641245696
3295	Brumar	1053108395014832129
3296	CadeAProvaFolha	1053108398512898048
3297	FolhaMarmitaDoPT	1053108401142685696
3298	MarketeirosDoJair	1053108407983620097
3299	EuFizDeGraça	1053108423989096448
3300	MarqueteirosDoJair	1053108423989096448
3301	B17	1053108423989096448
3302	BolsonaroPresidente	1053108423989096448
3303	G1	1053108429928230912
3304	G1	1053108442053906433
3305	G1	1053108460529876992
3306	G1Ceará	1053108460529876992
3307	G1	1053108479433629696
3308	LulaTaPresoBabaca	1053108499826294784
3309	Brumar	1053108503143989248
3310	Marketeirosdojair	1053108516930666496
3311	Eleições2018	1053108537650569216
3312	dorianão	1053108544810172418
3313	debateband	1053108544810172418
3314	bandeleicoes2018	1053108544810172418
3315	Doria	1053108603996069888
3316	b17	1053108646454923264
3317	marketeirosdojair	1053108646454923264
3318	caixadoisdobolsonaro	1053108647079895040
3319	B17	1053108660065484800
3320	G1	1053108705724694528
3321	Haddad13	1053108722145333253
3322	HaddadSim	1053108722145333253
3323	Haddad13	1053108722145333253
3324	MarketeirosDoJair	1053108766537850882
3325	HaddadPicareta	1053108806425620480
3326	MarqueteiroDoJair	1053108865485676544
3327	humornegro	1053108872175644672
3328	FakeNewsDoHaddad	1053108884108443648
3329	FakeNewsDaFolha	1053108884108443648
3330	G1	1053108911316836352
3331	FolhaPutinhaDoPT	1053108958070759425
3332	BolsoDoria	1053108985342107648
3333	G1	1053108987779080192
3334	G1Ceará	1053108987779080192
3335	MarkeiteirosDoJair	1053108999120437253
3336	Eleições2018	1053109002849173504
3337	BOLSONARO17	1053109029587828736
3338	CensuraPetista	1053109029587828736
3339	Eleições2018	1053109141407961091
3340	CensuraNao	1053109141688991745
3341	FoiceDeSaoPaulo	1053109141688991745
3342	G1	1053109151197511680
3343	ParisNão	1053109154083155968
3344	G1	1053109185938907142
3345	G1Rio	1053109185938907142
3346	DebateBand	1053109215139631104
3347	ForaFolhaDeSP	1053109216251142145
3348	FolhaPutinhaDoPT	1053109216725098496
3349	PTnão	1053109216725098496
3350	LulaTaPresoBabaca	1053109216725098496
3351	MarketeirosDoJair	1053109216725098496
3352	BolsoDoria	1053109224258109440
3353	G1	1053109246571757569
3354	G1Ceará	1053109246571757569
3355	G1	1053109308186152961
3356	MarkeiteirosDoJair	1053109310849454081
3357	JairBolsonaro	1053109310849454081
3358	G1	1053109402809581568
3359	G1	1053109469134118912
3360	G1	1053109478873272320
3361	G1Rio	1053109478873272320
3362	EleNAo	1053109498787848192
3363	G1	1053109502445281280
3364	G1Ceará	1053109502445281280
3365	Bolsonaro17	1053109518224293888
3366	fakeNews	1053109521982414848
3367	G1	1053109527497883649
3368	Eleições2018	1053109527497883649
3369	G1	1053109539384496134
3370	G1Ceará	1053109539384496134
3371	MarketeirosDoJair	1053109579423326208
3372	Caixa2doBoIsonaro	1053109579901472769
3373	marqueteirosdobolsonaro	1053109583768629248
3374	B17	1053109605016985601
3375	MarketeirosDoJair	1053109605016985601
3376	EuVimDeGracaBabaca	1053109605016985601
3377	MarketeirosDoJair	1053109631017455617
3378	Eleições2018	1053109635266289665
3379	FolhaFakeNews	1053109686503985152
3380	CadeAProva	1053109686503985152
3381	G1	1053109738064502784
3382	G1Ceará	1053109738064502784
3383	G1	1053109836441903104
3384	G1Ceará	1053109836441903104
3385	B17	1053109889520807937
3386	PTNAO	1053109889520807937
3387	PTNUNCAMAIS	1053109889520807937
3388	eunaosourobo	1053109889520807937
3389	G1	1053109913436721153
3390	MarketeirosDoJair	1053109945955221504
3391	G1	1053110012854329344
3392	MarketeirosDoJair	1053110021498789893
3393	EuVimDeGraça	1053110021498789893
3394	Bolsonaro2018	1053110021498789893
3395	Brumar	1053110058136100864
3396	MarkeiteirosDoJair	1053110088838332417
3397	MarkeiteirosDoJair	1053110133235089409
3398	G1	1053110157515857925
3399	G1	1053110157268398080
3400	Eleições2018	1053110157268398080
3401	debateband	1053110169067053056
3402	Eleições2018	1053110186896957440
3403	G1	1053110225971150848
3404	G1Ceará	1053110225971150848
3405	Haddad13	1053110322020671488
3406	FolhaPutinhadoPT	1053110358171377670
3407	G1	1053110375007350784
3408	MarketeirosDoJair	1053110383131664385
3409	PTNuncamais	1053110383131664385
3410	PTnao	1053110383131664385
3411	MarqueteirosdoJair	1053110399871209473
3412	G1	1053110432259563521
3413	G1Rio	1053110432259563521
3414	BolsonaroPresidente	1053110441965166592
3415	G1	1053110467877654529
3416	MarketeirosDoJair	1053110477792911361
3417	G1	1053110545044422657
3418	G1	1053110574031216642
3419	Caixa2doBolsonaro	1053110595778699265
3420	GloboLixo	1053110611050184704
3421	MarketeirosDoJair	1053110620734799873
3422	G1	1053110658307448832
3423	G1Ceará	1053110658307448832
3424	Folha	1053110677139808256
3425	Datafolha	1053110677139808256
3426	Eleições2018	1053110677139808256
3427	MarketeirosDoJair	1053110680184909824
3428	Brumar	1053110709205262341
3429	Brumar	1053110719263203330
3430	MarkeiteirosDoJair	1053110753753026560
3431	Caixa2doBolsonaro	1053110796002172928
3432	EleNão	1053110814532624385
3433	debateband	1053110838846996480
3434	vergonha	1053110838846996480
3435	FolhaMarmitaDoPT	1053110886150344704
3436	MarketeirosDoJair	1053110894215999489
3437	G1	1053110912348053505
3438	Eleições2018	1053110912348053505
3439	caixa2dobolsanaro	1053110915766337537
3440	G1	1053110935852859393
3441	Eleições2018	1053110935852859393
3442	MarketeirosDoJair	1053110962713190400
3443	EuVotoBolsonaro	1053110962713190400
3444	Eleições2018	1053110967947681792
3445	G1	1053110986683699200
3446	G1	1053110990596923392
3447	MarkeiteirosDoJair	1053111003959959558
3448	EuVimDeGracaBabaca	1053111039443812353
3449	Bolsonaro17	1053111039443812353
3450	MarketeirosDoJair	1053111039443812353
3451	JORNALECOLIXO	1053111052446121984
3452	Caixa2doBolsonaro	1053111077649690624
3453	G1	1053111098281525248
3454	Eleições2018	1053111098281525248
3455	G1	1053111114651918336
3456	G1SP	1053111114651918336
3457	G1	1053111129248092160
3458	G1SP	1053111129248092160
3459	G1	1053111160269127680
3460	G1SP	1053111160269127680
3461	FaçoCampanhaDeGraça	1053111161829376001
3462	G1	1053111196059090949
3463	G1Ceará	1053111196059090949
3464	CalaBocaFolha	1053111200773562370
3465	G1	1053111214941892608
3466	G1SP	1053111214941892608
3467	Eleições2018	1053111249830064128
3468	G1	1053111266225598464
3469	G1SP	1053111266225598464
3470	G1	1053111307375992832
3471	MarkeiteirosDoJair	1053111323918303232
3472	FolhaLixo	1053111354469634050
3473	caixa2dobolsanaro	1053111401684918272
3474	MárcioFrança40	1053111408072761344
3475	Caixa2doBolsonaro	1053111422954233861
3476	Haddad13	1053111448602378240
3477	Eleições2018	1053111463156555776
3478	Eleições2018	1053111477081722881
3479	MarkeiteirosDoJair	1053111486812434432
3480	G1	1053111499365986304
3481	G1SP	1053111499365986304
3482	EuVimDeGraca	1053111590101356544
3483	MarketeirosDoJair	1053111590101356544
3484	MarqueteirosDoJair	1053111590101356544
3485	CensuraPetista	1053111590101356544
3486	EuSouCaixa2DoBolsonaro	1053111590101356544
3487	B17	1053111590101356544
3488	ForaPT	1053111590101356544
3489	OLulaTaPresoBabaca	1053111590101356544
3490	Caixa2doBolsonaro	1053111597793722373
3491	G1	1053111604420767745
3492	PTNuncaMais	1053111626788823040
3493	Folha	1053111630718996480
3494	Datafolha	1053111630718996480
3495	Eleições2018	1053111630718996480
3496	MarqueteirosDoJair	1053111633025871873
3497	MarqueteirosDoJair	1053111656937676800
3498	G1	1053111665213014016
3499	G1SP	1053111665213014016
3500	MarketeirosDoJair	1053111684548755457
3501	B17	1053111703733448704
3502	Eleições2018	1053111724059045888
3503	G1	1053111737019482112
3504	G1SP	1053111737019482112
3505	G1	1053111772121575424
3506	G1SP	1053111772121575424
3507	Caixa2doBolsonaro	1053111772935307264
3508	zapgate	1053111772935307264
3509	G1	1053111788831760384
3510	G1SP	1053111788831760384
3511	PTNuncaMais	1053111806321979394
3512	Bolsonaro17	1053111872545869829
3513	G1	1053111875993587712
3514	G1SP	1053111875993587712
3515	Brumar	1053111895094423553
3516	EuVimDeGraça	1053111957161762816
3517	Marqueteirosdobolsonaro	1053111960240308224
3518	G1	1053111960982749184
3519	G1SP	1053111960982749184
3520	G1	1053112044579381248
3521	G1SP	1053112044579381248
3522	G1	1053112067253772291
3523	G1Ceará	1053112067253772291
3524	G1	1053112083942903809
3525	debateband	1053112117275037698
3526	marketeirosdojair	1053112131959300096
3527	marketeirosdojair	1053112131959300096
3528	marketeirosdojair	1053112131959300096
3529	marketeirosdojair	1053112131959300096
3530	marketeirosdojair	1053112131959300096
3531	FolhaPutinhaDoPT	1053112181238231041
3532	FakeMedia	1053112181238231041
3533	midiacorrupta	1053112181238231041
3534	CadeAProva	1053112181238231041
3535	BolsonaroAmorDoBrasil	1053112181238231041
3536	FalhaDeSaoPaulo	1053112181238231041
3537	Caixa2doBolsonaro	1053112191589720065
3538	G1	1053112197113700352
3539	G1	1053112288163647489
3540	G1SP	1053112288163647489
3541	EleSim	1053112313950150656
3542	FicaTemer	1053112318450642944
3543	Bolsolao	1053112328475021312
3544	G1	1053112376847974405
3545	G1SP	1053112376847974405
3546	marqueteirosdojair	1053112393163853825
3547	G1	1053112461019308033
3548	G1SP	1053112461019308033
3549	G1	1053112482309570560
3550	G1SP	1053112482309570560
3551	MarketeirosDoJair	1053112513770987525
3552	G1	1053112547375767552
3553	G1SP	1053112547375767552
3554	G1	1053112565432225792
3555	G1	1053112570461241344
3556	lixo	1053112570746466304
3557	Caixa2DoBolsonaro	1053112583174213632
3558	Bolsolão	1053112583174213632
3559	amarelao	1053112583174213632
3560	G1	1053112596914692097
3561	G1SP	1053112596914692097
3562	MarkeiteirosDoJair	1053112657191034880
3563	Dorianao	1053112687784267777
3564	G1	1053112703676530689
3565	Eleições2018	1053112703676530689
3566	EuFizDeGraça	1053112715378651136
3567	G1	1053112737377800194
3568	FolhaPutinhaDoPT	1053112829472051201
3569	MarketeirosDoJair	1053112881598881793
3570	MarkeiteirosDoJair	1053112883532439552
3571	Caixa2doBolsonaro	1053112895503036416
3572	Caixa2doBolsonaroMourão	1053112895503036416
3573	CrimeEleitoral	1053112895503036416
3574	ImpugnaTSE	1053112895503036416
3575	G1	1053112906907348992
3576	MarqueteirosDoJair	1053112985844150272
3577	Caixa2doBolsonaro	1053113000025092096
3578	Caixa2doBolsonaro	1053113030995779585
3579	Caixa2doBolsonaro	1053113074377519109
3580	FakeNewsDoHaddad	1053113080174075904
3581	G1	1053113089380532224
3582	G1	1053113105700581376
3583	G1DF	1053113105700581376
3584	Eleições2018	1053113105700581376
3585	G1	1053113125439000576
3586	G1SP	1053113125439000576
3587	G1	1053113171089809408
3588	Eleições2018	1053113171089809408
3589	Caixa2doBolsonaro	1053113184301780992
3590	ficaTemer	1053113222243516416
3591	franca40ja	1053113245194747904
3592	debateband	1053113289851445249
3593	Caixa2doBolsonaro	1053113293492105217
3594	G1	1053113308046344197
3595	G1Ceará	1053113308046344197
3596	MarketeirosDoJair	1053113330225872896
3597	FolhaPutinhaDoPT	1053113330225872896
3598	FakeNewsDoHaddad	1053113330225872896
3599	bolsonaro17	1053113330225872896
3600	Caixa2doBolsonaro	1053113357266493442
3601	Folha	1053113357790859265
3602	Datafolha	1053113357790859265
3603	Eleições2018	1053113357790859265
3604	EuSouOCaixa2	1053113387725606913
3605	marketeirosdojair	1053113434559180800
3606	marketeirosdojair	1053113434559180800
3607	marketeirosdojair	1053113434559180800
3608	marketeirosdojair	1053113434559180800
3609	marketeirosdojair	1053113434559180800
3610	MarketeirosDoJair	1053113453118980096
3611	MarketeirosDoBolsonaro	1053113453118980096
3612	euvimdegraca	1053113453118980096
3613	G1	1053113488795688961
3614	G1	1053113542075916293
3615	G1SP	1053113542075916293
3616	CensuraPetista	1053113551349563392
3617	CadeAProva	1053113567740858369
3618	G1	1053113570228101122
3619	G1Rio	1053113570228101122
3620	MarketeirosDoJair	1053113612674441216
3621	MarqueteirosDoJair	1053113612674441216
3622	FolhaPutinhaDoPT	1053113612674441216
3623	CensuraPetista	1053113612674441216
3624	G1	1053113671914844160
3625	Eleições2018	1053113698393513984
3626	G1	1053113719725666305
3627	G1SP	1053113719725666305
3628	FolhaPutinhaDoPT	1053113735953481728
3629	MarketeirosDoJair	1053113735953481728
3630	FolhaPutinhaDoPT	1053113740554653696
3631	ElaNão	1053113743863963654
3632	jornalzinhocomprado	1053113753896656897
3633	BolsonaroPresidente17	1053113796431175680
3634	G1	1053113825803857920
3635	FolhaPutinhaDoPT	1053113841838669824
3636	G1	1053113841654136832
3637	Eleições2018	1053113841654136832
3638	Caixa2DoBolsonaro	1053113850395066368
3639	marketeirosdojair	1053113852588687360
3640	marketeirosdojair	1053113852588687360
3641	marketeirosdojair	1053113852588687360
3642	marketeirosdojair	1053113852588687360
3643	marketeirosdojair	1053113852588687360
3644	Bolsonaro17	1053113866861862913
3645	G1	1053113868665454592
3646	G1Rio	1053113868665454592
3647	G1	1053113874008997889
3648	B171	1053113882208858113
3649	Caixa2doBolsonaro	1053113882208858113
3650	Bolsolao	1053113882208858113
3651	FolhaDeBosta	1053113919919833088
3652	soumarketeiradocapitao17	1053113924332208128
3653	EleSim	1053113924332208128
3654	bolsonaro2018	1053113924332208128
3655	B17	1053113924332208128
3656	Bolsonaro17	1053113924332208128
3657	Bolsonar	1053113924332208128
3658	BolsonaroPresidente2018	1053113924332208128
3659	MarketeirosDoJair	1053113929143148544
3660	MarqueteirosDoJair	1053113929143148544
3661	FolhaPutinhaDoPT	1053113929143148544
3662	CensuraPetista	1053113929143148544
3663	MarqueteirosDoJair	1053113950764711937
3664	FolhaPutinhaDoPT	1053114007748599809
3665	Eleições2018	1053114018204971010
3666	fechafolha	1053114049389608961
3667	MarketeirosDoJair	1053114051562213377
3668	PTJAMAIS	1053114123846905856
3669	CadeAProva	1053114146122854400
3670	Daciolo	1053114180696489985
3671	MarqueteirosDoJair	1053114182235811840
3672	MarketeirosDoJair	1053114182235811840
3673	Bolsonaro	1053114182235811840
3674	caixa2doBolsonaro	1053114202418749441
3675	MarketeirosDoJair	1053114215769214976
3676	G1	1053114219577643008
3677	G1	1053114233238503424
3678	G1Ceará	1053114233238503424
3679	Caixa2doBolsonaro	1053114243812335616
3680	MarketeirosDoJair	1053114302553567232
3681	MarkeiteirosDoJair	1053114326846967808
3682	DebateBand	1053114327400701952
3683	MarqueteirosDoJair	1053114345570349057
3684	Bolsonaro17	1053114345570349057
3685	BolsonaroPresidente	1053114345570349057
3686	Eleições2018	1053114380269899776
3687	fechafolha	1053114413920739330
3688	DoriaNao	1053114473198899200
3689	MarcioFranca	1053114489476968449
3690	naoirparaodebate	1053114513720000513
3691	fechafolha	1053114533567492096
3692	G1	1053114568791285760
3693	Eleições2018	1053114568791285760
3694	G1	1053114628920799232
3695	G1Rio	1053114628920799232
3696	caixa2dobolsonaro	1053114669022482432
3697	caixa2dobolsonaro	1053114669022482432
3698	caixa2dobolsonaro	1053114669022482432
3699	caixa2dobolsonaro	1053114669022482432
3700	fechafolha	1053114670851284992
3701	G1	1053114706645450752
3702	Eleições2018	1053114706645450752
3703	G1	1053114722608918528
3704	G1SP	1053114722608918528
3705	G1	1053114754330513412
3706	G1Rio	1053114754330513412
3707	G1	1053114764195438597
3708	G1Goiás	1053114764195438597
3709	fechafolha	1053114769337655296
3710	debateband	1053114924774424586
3711	greatful	1053114942889648128
3712	Eleições2018	1053114942889648128
3713	fechafolha	1053114952909766657
3714	fechafolha	1053114980818657280
3715	Caixa2doBolsonaro	1053114980449599488
3716	TSEqueremosprovidencias	1053114980449599488
3717	MarketeirosDoJair	1053114983746363392
3718	façodegraça	1053115004315152384
3719	LulaTaPresoBabaca	1053115004315152384
3720	minhabandeirajamaisserávermelha	1053115004315152384
3721	G1	1053115013899186176
3722	G1Rio	1053115013899186176
3723	fechafolha	1053115014343725056
3724	fechafolha	1053115041979998208
3725	G1	1053115056592994305
3726	MulaLivre	1053115057775755264
3727	MarqueteirosDoJair	1053115061659688966
3728	PTnao	1053115062355935232
3729	PTNuncaMais	1053115062355935232
3730	MarketeirosDoJair	1053115065275179010
3731	MarketeirosDoJair	1053115078814371842
3732	G1	1053115086385135616
3733	G1Goiás	1053115086385135616
3734	MarkeiteirosDoJair	1053115098343108608
3735	MarketeirosDoJair	1053115116839993347
3736	CadêAProva	1053115116839993347
3737	G1	1053115139203969024
3738	Caixa2DoBolsonaro	1053115177086976000
3739	Bolsolao	1053115177086976000
3740	Bolsogate	1053115177086976000
3741	Caixa2doBoIsonaro	1053115186301812736
3742	fechafolha	1053115197496459265
3743	FolhaPutinhaDoPT	1053115208124846086
3744	BOLSONARO17	1053115208124846086
3745	G1	1053115209060179968
3746	G1Rio	1053115209060179968
3747	MarkeiteirosDoJair	1053115221794082816
3748	MarqueteirosDoJair	1053115286617055232
3749	marketeirosdojair	1053115354950651904
3750	marketeirosdojair	1053115354950651904
3751	marketeirosdojair	1053115354950651904
3752	marketeirosdojair	1053115354950651904
3753	fechafolha	1053115374856798213
3754	fechafolha	1053115436974440448
3755	Eleições2018	1053115443123286016
3756	MarketeirosDoJair	1053115504955662336
3757	caixa2dobolsonaro	1053115582449618944
3758	G1	1053115634878439426
3759	G1	1053115746694430720
3760	G1Ceará	1053115746694430720
3761	G1	1053115799664291840
3762	Caixa2DoBolsonaro	1053115848393666561
3763	G1	1053115856367042560
3764	G1Ceará	1053115856367042560
3765	caixa2dobolsanaro	1053115869604257792
3766	Caixa2doBolsonaro	1053115869604257792
3767	B17	1053115869604257792
3768	QueroDebate	1053115869604257792
3769	folhaFakeNews	1053115902152134656
3770	FolhaPutaDoPT	1053115947043692544
3771	caixa2doBolsonaro	1053115974914920448
3772	G1	1053116016794984448
3773	G1Ceará	1053116016794984448
3774	G1	1053116074064072704
3775	G1Rio	1053116074064072704
3776	G1	1053116074454081536
3777	Caixa2DoBolsonaro	1053116080644874240
3778	Bolsolao	1053116080644874240
3779	G1	1053116083211767808
3780	Caixa2doBolsonaro	1053116113733775361
3781	G1	1053116114098626561
3782	Eleições2018	1053116114098626561
3783	Eleições2018	1053116121438699521
3784	G1	1053116121438699521
3785	CalaBocaFolha	1053116123821105152
3786	MarketeirosDoJair	1053116123821105152
3787	Caixa2doBolsonaro	1053116129852436480
3788	caixa2doBolsonaro	1053116132494897157
3789	Eleições2018	1053116132884955136
3790	G1	1053116167840243714
3791	G1	1053116218218029057
3792	G1SP	1053116218218029057
3793	G1	1053116224593387524
3794	G1	1053116281183002624
3795	G1SC	1053116281183002624
3796	FolhaPutinhaDoPT	1053116299168112640
3797	G1	1053116315748261888
3798	G1Rio	1053116315748261888
3799	brasilfechadocomnordeste	1053116346760916992
3800	FakeNews	1053116356776865797
3801	CadeAProva	1053116356776865797
3802	SouMarketeiroDoJair	1053116356776865797
3803	Eleições2018	1053116395368710144
3804	MárcioFrança40	1053116397679714304
3805	MarketeirosDoJair	1053116420253462528
3806	Eleições2018	1053116422279303168
3807	G1	1053116546242019329
3808	Eleições2018	1053116546242019329
3809	G1	1053116619541671936
3810	MarketeirosDoJair	1053116628244852737
3811	BolsonaroPresidente	1053116628244852737
3812	G1	1053116651334496259
3813	G1SP	1053116651334496259
3814	Caixa2doBolsonaro	1053116659739828224
3815	Bolsolão	1053116712902635520
3816	G1	1053116722683789313
3817	Caixa2doBolsonaro	1053116746629087237
3818	Eleições2018	1053116755864895488
3819	CadeAProva	1053116780510674944
3820	MarketeirosDoJair	1053116798902697984
3821	B17	1053116798902697984
3822	Ptnao	1053116829844029441
3823	CadeAProva	1053116838392016901
3824	CadeAProva	1053116847623692288
3825	debateband	1053116895782670337
3826	Eleições2018	1053116913780473857
3827	B17	1053116915449774080
3828	EleSim17	1053116915449774080
3829	Euvimdegraça	1053116915449774080
3830	MarketeirosDoJair	1053116915449774080
3831	PTnão	1053116915449774080
3832	CadeAProva	1053116959125057537
3833	MarketeirosDoJair	1053116963067699200
3834	MarkeiteirosDoJair	1053116963067699200
3835	MarqueteirosDoJair	1053116963067699200
3836	Eleições2018	1053116964133134336
3837	Bolsonaro17	1053116999440711680
3838	G1	1053117024757604352
3839	G1SP	1053117024757604352
3840	Eleições2018	1053117128629501954
3841	Caixa2doBolsanaro	1053117169993703424
3842	CadeAProva	1053117302059745281
3843	B171	1053117463209144320
3844	caixa2doBolsonaro	1053117509203828736
3845	Folha	1053117520880775169
3846	Datafolha	1053117520880775169
3847	Eleições2018	1053117520880775169
3848	G1	1053117655807332352
3849	G1	1053117668956561408
3850	G1Goiás	1053117668956561408
3851	LavaZap	1053117705421762560
3852	Bolsolão	1053117705421762560
3853	Caixa2doBolsonaro	1053117705421762560
3854	MarketeirosDoJair	1053117794995322880
3855	MarqueteirosDoJair	1053117794995322880
3856	CadeAProva	1053117794995322880
3857	MarketeirosDoJair	1053117791434403840
3858	debateband	1053117906479910912
3859	Euvimdegraça	1053117941607206913
3860	caixa2doBolsonaro	1053118042010456071
3861	Eleições2018	1053118061446905856
3862	Eleições2018	1053118065658003458
3863	Eleições2018	1053118088210726912
3864	Caixa2doBolsonaro	1053118147958579200
3865	DoriaNão	1053118160629587969
3866	MarketeirosDoJair	1053118165268480005
3867	OChoroÉLivre	1053118165268480005
3868	FaçoCampanhaDeGraça	1053118165268480005
3869	votemfranca40	1053118165612408835
3870	Eleições2018	1053118192208568320
3871	LavaZap	1053118275092209664
3872	Bolsolão	1053118275092209664
3873	Caixa2doBolsonaro	1053118275092209664
3874	Eleições2018	1053118276518191105
3875	caixa2doBolsonaro	1053118283547860993
3876	Eleições2018	1053118294847299585
3877	Eleições2018	1053118295845429249
3878	caixa2dobolsonaro	1053118314413735936
3879	caixa2dobolsonaro	1053118314413735936
3880	caixa2dobolsonaro	1053118314413735936
3881	caixa2dobolsonaro	1053118314413735936
3882	caixa2dobolsonaro	1053118314413735936
3883	dóriamente	1053118365798141953
3884	Eleições2018	1053118371649257472
3885	G1	1053118383053512704
3886	debate	1053118394759868416
3887	Eleições2018	1053118395514785792
3888	Eleições2018	1053118414536015872
3889	G1	1053118463156371456
3890	Eleições2018	1053118464670527488
3891	G1	1053118469712027648
3892	Eleições2018	1053118473822445568
3893	Eleições2018	1053118527429902338
3894	Eleições2018	1053118551580688384
3895	Caixa2doBoIsonaro	1053118569427415040
3896	PTNUNCAMAIS	1053118574460583936
3897	MarketeirosDoJair	1053118574460583936
3898	G1	1053118579296661506
3899	Eleições2018	1053118606307934208
3900	G1	1053118634879578112
3901	DoriaNao	1053118651468054529
3902	TSEcumpraseudever	1053118656681512960
3903	FolhaFakeNews	1053118706967044096
3904	debateband	1053118755801325569
3905	G1	1053118762474463233
3906	G1	1053118783303360512
3907	G1	1053118794384715776
3908	Eleições2018	1053118808150433792
3909	G1	1053118825070239744
3910	folhafakenews	1053118832259272705
3911	Eleições2018	1053118853520285697
3912	G1	1053118855701250049
3913	MarqueteirosDoJair	1053118866749095937
3914	Eleições2018	1053118869219479552
3915	Eleições2018	1053118870792343552
3916	Eleições2018	1053118880338661378
3917	Eleições2018	1053118886453960704
3918	FolhaDaPuta	1053118897686306816
3919	G1	1053118925100195841
3920	Eleições2018	1053118936609419264
3921	Caixa2doBolsonaro	1053118938136109057
3922	MulheresComBolsonaro	1053118939239145472
3923	MarketeirosDoJair	1053118939239145472
3924	Bolsonaro17	1053118939239145472
3925	soumulhervotobolsonaro	1053118939239145472
3926	Somostodosempresários	1053119063281491968
3927	Bolsonaropresidente	1053119063281491968
3928	Elesim17	1053119063281491968
3929	LuladdadNunca	1053119063281491968
3930	G1	1053119063847788544
3931	Eleições2018	1053119076896256000
3932	Caixa2doBoIsonaro	1053119158777462784
3933	Bolsolão	1053119159775707136
3934	Bolsolao	1053119159775707136
3935	Caixa2doBolsonaro	1053119159775707136
3936	DebateBand	1053119164792090624
3937	ptnuncamais	1053119205544001537
3938	CAGÃO	1053119235646545920
3939	AMARELÃO	1053119235646545920
3940	Caixa2doBolsonaro	1053119246815895553
3941	Bolsolão	1053119246815895553
3942	MarketeirosDoJair	1053119259063259136
3943	FolhaPutinhaDoPT	1053119259063259136
3944	TSEcumpraseudever	1053119308304449537
3945	G1	1053119493457743873
3946	MarketeirosDoJair	1053119499044577281
3947	Eleições2018	1053119580493791239
3948	Eleições2018	1053119582397968384
3949	LavaZap	1053119605068177408
3950	G1	1053119637037244417
3951	G1SC	1053119637037244417
3952	MarketeirosDoJair	1053119716397584384
3953	MarketeirosDoJair	1053119720180928512
3954	MarketeirosDoJair	1053119772852928513
3955	Eleições2018	1053119779685494784
3956	Eleições2018	1053119783334526976
3957	euvimdegraca	1053119807963492352
3958	elesim17	1053119807963492352
3959	ocapitaovoltou	1053119807963492352
3960	bolsonaro2018	1053119807963492352
3961	bolsonaro2019	1053119807963492352
3962	Bolsonaro17	1053119807963492352
3963	Eleições2018	1053119821146132480
3964	Eleições2018	1053119846408425472
3965	Eleições2018	1053119852192391168
3966	Eleições2018	1053119868474667009
3967	Eleições2018	1053119917258620928
3968	Eleições2018	1053119935973679105
3969	caixa2deBolsonaro	1053119997264957441
3970	Eleições2018	1053120012309929984
3971	G1	1053120050532626433
3972	traidoria	1053120057788776450
3973	DoriaNao	1053120057788776450
3974	eufizdegracaB17	1053120135886786561
3975	eufizdegraca	1053120135886786561
3976	Eleições2018	1053120145097396225
3977	Eleições2018	1053120150541647873
3978	G1	1053120205017284609
3979	G1Rio	1053120205017284609
3980	FolhaPutinhadoPT	1053120213837926400
3981	Caixa2doBolsonaro	1053120228379557889
3982	Eleições2018	1053120244015919109
3983	MarketeirosDoJair	1053120246578626560
3984	EuVimDeGraça	1053120246578626560
