id	tweet	id_user	name	screen_name
3683	1053086423845347328	14594813	Folha de S.Paulo	folha
3684	1053086428719132679	14594813	Folha de S.Paulo	folha
3685	1053086430766026752	14594813	Folha de S.Paulo	folha
3686	1053086431206432769	9317502	Estadão	Estadao
3687	1053086431206432769	76369002	Política Estadão	EstadaoPolitica
3688	1053086431625781248	14594813	Folha de S.Paulo	folha
3689	1053086431726452736	14594813	Folha de S.Paulo	folha
3690	1053086436470206469	14594813	Folha de S.Paulo	folha
3691	1053086440379375617	8802752	G1	g1
3692	1053086439355879424	14594813	Folha de S.Paulo	folha
3693	1053086443344719872	14594813	Folha de S.Paulo	folha
3694	1053086444108111872	14594813	Folha de S.Paulo	folha
3695	1053086445466980352	14594813	Folha de S.Paulo	folha
3696	1053086449195737088	14594813	Folha de S.Paulo	folha
3697	1053086454228967425	14594813	Folha de S.Paulo	folha
3698	1053086453209726977	14594813	Folha de S.Paulo	folha
3699	1053086457160781825	14594813	Folha de S.Paulo	folha
3700	1053086462843981824	14594813	Folha de S.Paulo	folha
3701	1053086464035250176	14594813	Folha de S.Paulo	folha
3702	1053086471501107200	14594813	Folha de S.Paulo	folha
3703	1053086472306339841	14594813	Folha de S.Paulo	folha
3704	1053086475988987906	14594813	Folha de S.Paulo	folha
3705	1053086476760702978	14594813	Folha de S.Paulo	folha
3706	1053086478966972418	9317502	Estadão	Estadao
3707	1053086478966972418	807095	The New York Times	nytimes
3708	1053086482121064449	14594813	Folha de S.Paulo	folha
3709	1053086492543852544	14594813	Folha de S.Paulo	folha
3710	1053086492543852544	214570761	Jornal Nacional	jornalnacional
3711	1053086492543852544	75270377	TSE	TSEjusbr
3712	1053086492904644608	14594813	Folha de S.Paulo	folha
3713	1053086493412077568	14594813	Folha de S.Paulo	folha
3714	1053086494427136000	14594813	Folha de S.Paulo	folha
3715	1053086495664414720	9317502	Estadão	Estadao
3716	1053086495664414720	714480228387651584	E+Estadão	Emais_Estadao
3717	1053086497698660352	14594813	Folha de S.Paulo	folha
3718	1053086499464454145	8802752	G1	g1
3719	1053086501893038086	8802752	G1	g1
3720	1053086505265254400	14594813	Folha de S.Paulo	folha
3721	1053086507349827585	14594813	Folha de S.Paulo	folha
3722	1053086521941745665	8802752	G1	g1
3723	1053086527650172928	14594813	Folha de S.Paulo	folha
3724	1053086527625019392	14594813	Folha de S.Paulo	folha
3725	1053086534658916352	9317502	Estadão	Estadao
3726	1053086534658916352	76369002	Política Estadão	EstadaoPolitica
3727	1053086534570782721	14594813	Folha de S.Paulo	folha
3728	1053086536751816704	14594813	Folha de S.Paulo	folha
3729	1053086538991652866	14594813	Folha de S.Paulo	folha
3730	1053086538991652866	31139434	Gleisi Lula Hoffmann	gleisi
3731	1053086538991652866	128372940	Jair Bolsonaro 1️⃣7️⃣	jairbolsonaro
3732	1053086558537035776	14594813	Folha de S.Paulo	folha
3733	1053086567177355265	14594813	Folha de S.Paulo	folha
3734	1053086568427278336	8802752	G1	g1
3735	1053086569018597376	9317502	Estadão	Estadao
3736	1053086569018597376	76369002	Política Estadão	EstadaoPolitica
3737	1053086571669393409	9317502	Estadão	Estadao
3738	1053086571669393409	76369002	Política Estadão	EstadaoPolitica
3739	1053086575465250816	8802752	G1	g1
3740	1053086575465250816	2201415726	Nilza Pegoraro1️⃣7️⃣	pegoraro_nilza
3741	1053086575331082247	14594813	Folha de S.Paulo	folha
3742	1053086577595949057	14594813	Folha de S.Paulo	folha
3743	1053086579168866306	14594813	Folha de S.Paulo	folha
3744	1053086580267778048	14594813	Folha de S.Paulo	folha
3745	1053086582276796416	14594813	Folha de S.Paulo	folha
3746	1053086582759137280	8802752	G1	g1
3747	1053086603663601664	14594813	Folha de S.Paulo	folha
3748	1053086605211254795	14594813	Folha de S.Paulo	folha
3749	1053086617366396928	14594813	Folha de S.Paulo	folha
3750	1053086617974521856	14594813	Folha de S.Paulo	folha
3751	1053086617974521856	354095556	Fernando Haddad 13	Haddad_Fernando
3752	1053086619555774464	14594813	Folha de S.Paulo	folha
3753	1053086619555774464	1527684900	Lula tá preso ô babaca ™	AcordouAcordou
3754	1053086620881219586	14594813	Folha de S.Paulo	folha
3755	1053086620797333505	14594813	Folha de S.Paulo	folha
3756	1053086625415249921	14594813	Folha de S.Paulo	folha
3757	1053086626367324161	14594813	Folha de S.Paulo	folha
3758	1053086635280265216	8802752	G1	g1
3759	1053086635263516672	14594813	Folha de S.Paulo	folha
3760	1053086637004075008	8802752	G1	g1
3761	1053086641546584065	14594813	Folha de S.Paulo	folha
3762	1053086645623422977	14594813	Folha de S.Paulo	folha
3763	1053086645623422977	128372940	Jair Bolsonaro 1️⃣7️⃣	jairbolsonaro
3764	1053086645623422977	1020428847181901825	General Mourão 1️⃣7️⃣	GeneraIMourao
3765	1053086647531778048	14594813	Folha de S.Paulo	folha
3766	1053086647833763841	8802752	G1	g1
3767	1053086650794938369	14594813	Folha de S.Paulo	folha
3768	1053086651323482113	8802752	G1	g1
3769	1053086653231849472	8802752	G1	g1
3770	1053086653433163776	14594813	Folha de S.Paulo	folha
3771	1053086660102156289	14594813	Folha de S.Paulo	folha
3772	1053086665265344512	8802752	G1	g1
3773	1053086670663368704	14594813	Folha de S.Paulo	folha
3774	1053086673276416000	9317502	Estadão	Estadao
3775	1053086673276416000	76369002	Política Estadão	EstadaoPolitica
3776	1053086673737826304	8802752	G1	g1
3777	1053086674673119234	8802752	G1	g1
3778	1053086679374983170	9317502	Estadão	Estadao
3779	1053086679374983170	76369002	Política Estadão	EstadaoPolitica
3780	1053086695036465152	14594813	Folha de S.Paulo	folha
3781	1053086701562851328	14594813	Folha de S.Paulo	folha
3782	1053086704893116416	14594813	Folha de S.Paulo	folha
3783	1053086709104238592	9317502	Estadão	Estadao
3784	1053086709104238592	76369002	Política Estadão	EstadaoPolitica
3785	1053086709632692224	8802752	G1	g1
3786	1053086712778371073	9317502	Estadão	Estadao
3787	1053086712778371073	76369002	Política Estadão	EstadaoPolitica
3788	1053086713336266753	9317502	Estadão	Estadao
3789	1053086716561629184	9317502	Estadão	Estadao
3790	1053086724816035840	14594813	Folha de S.Paulo	folha
3791	1053086729228505088	14594813	Folha de S.Paulo	folha
3792	1053086733523451904	14594813	Folha de S.Paulo	folha
3793	1053086734743941127	14594813	Folha de S.Paulo	folha
3794	1053086740624347136	14594813	Folha de S.Paulo	folha
3795	1053086741995888640	14594813	Folha de S.Paulo	folha
3796	1053086743606497280	14594813	Folha de S.Paulo	folha
3797	1053086745699463168	14594813	Folha de S.Paulo	folha
3798	1053086751294664704	14594813	Folha de S.Paulo	folha
3799	1053086751860973568	14594813	Folha de S.Paulo	folha
3800	1053086753077280768	8802752	G1	g1
3801	1053086753714769921	14594813	Folha de S.Paulo	folha
3802	1053086755216338944	14594813	Folha de S.Paulo	folha
3803	1053086762153795584	14594813	Folha de S.Paulo	folha
3804	1053086769024061440	14594813	Folha de S.Paulo	folha
3805	1053086770458517505	14594813	Folha de S.Paulo	folha
3806	1053086773168033792	14594813	Folha de S.Paulo	folha
3807	1053086775378432003	14594813	Folha de S.Paulo	folha
3808	1053086787307032576	14594813	Folha de S.Paulo	folha
3809	1053086790087794690	14594813	Folha de S.Paulo	folha
3810	1053086792411426817	9317502	Estadão	Estadao
3811	1053086792411426817	76369002	Política Estadão	EstadaoPolitica
3812	1053086793212612609	14594813	Folha de S.Paulo	folha
3813	1053086794957443072	14594813	Folha de S.Paulo	folha
3814	1053086795615870976	14594813	Folha de S.Paulo	folha
3815	1053086802855292928	9317502	Estadão	Estadao
3816	1053086802855292928	456276221	dedin	dedinn_
3817	1053086813554966530	14594813	Folha de S.Paulo	folha
3818	1053086815295586306	14594813	Folha de S.Paulo	folha
3819	1053086821398265856	14594813	Folha de S.Paulo	folha
3820	1053086824149774336	8802752	G1	g1
3821	1053086826351812608	14594813	Folha de S.Paulo	folha
3822	1053086828604129280	14594813	Folha de S.Paulo	folha
3823	1053086830890045440	14594813	Folha de S.Paulo	folha
3824	1053086831074512897	8802752	G1	g1
3825	1053086842717908996	9317502	Estadão	Estadao
3826	1053086842717908996	76369002	Política Estadão	EstadaoPolitica
3827	1053086853371432961	14594813	Folha de S.Paulo	folha
3828	1053086858807271425	9317502	Estadão	Estadao
3829	1053086858807271425	76369002	Política Estadão	EstadaoPolitica
3830	1053086869414707201	14594813	Folha de S.Paulo	folha
3831	1053086872191336448	14594813	Folha de S.Paulo	folha
3832	1053086874791829504	8802752	G1	g1
3833	1053086880064040960	14594813	Folha de S.Paulo	folha
3834	1053086888985325568	14594813	Folha de S.Paulo	folha
3835	1053086891002789888	8802752	G1	g1
3836	1053086893464842240	9317502	Estadão	Estadao
3837	1053086893464842240	20113824	Beta ??	robertaelke
3838	1053086905678602240	14594813	Folha de S.Paulo	folha
3839	1053086909566779393	8802752	G1	g1
3840	1053086909566779393	248144209	brenda	BreendaPeixoto
3841	1053086909889679360	14594813	Folha de S.Paulo	folha
3842	1053086918806831105	14594813	Folha de S.Paulo	folha
3843	1053086923244400642	8802752	G1	g1
3844	1053086924318130176	14594813	Folha de S.Paulo	folha
3845	1053086931502936065	14594813	Folha de S.Paulo	folha
3846	1053086931859501056	8802752	G1	g1
3847	1053086937039491073	14594813	Folha de S.Paulo	folha
3848	1053086939006550016	8802752	G1	g1
3849	1053086941267349504	8802752	G1	g1
3850	1053086945612611584	14594813	Folha de S.Paulo	folha
3851	1053086949475524608	8802752	G1	g1
3852	1053086956647841793	8802752	G1	g1
3853	1053086956811362306	14594813	Folha de S.Paulo	folha
3854	1053086956811362306	1202130601	PSOL 50	psol50
3855	1053086964981907456	14594813	Folha de S.Paulo	folha
3856	1053086967418757121	14594813	Folha de S.Paulo	folha
3857	1053086967418757121	14594813	Folha de S.Paulo	folha
3858	1053086970019221505	14594813	Folha de S.Paulo	folha
3859	1053086977787129859	14594813	Folha de S.Paulo	folha
3860	1053086981394235392	9317502	Estadão	Estadao
3861	1053086981394235392	76369002	Política Estadão	EstadaoPolitica
3862	1053086986876190720	9317502	Estadão	Estadao
3863	1053086986876190720	76369002	Política Estadão	EstadaoPolitica
3864	1053086987903791104	14594813	Folha de S.Paulo	folha
3865	1053086989216632832	8802752	G1	g1
3866	1053086991598927872	8802752	G1	g1
3867	1053086998133661697	8802752	G1	g1
3868	1053086998481772544	14594813	Folha de S.Paulo	folha
3869	1053087001900146689	14594813	Folha de S.Paulo	folha
3870	1053087008028004352	14594813	Folha de S.Paulo	folha
3871	1053087013031895040	14594813	Folha de S.Paulo	folha
3872	1053087018803179525	14594813	Folha de S.Paulo	folha
3873	1053087022997475328	8802752	G1	g1
3874	1053087021873459203	14594813	Folha de S.Paulo	folha
3875	1053087026784931840	9317502	Estadão	Estadao
3876	1053087026784931840	76369002	Política Estadão	EstadaoPolitica
3877	1053087029465149440	14594813	Folha de S.Paulo	folha
3878	1053087033537818625	8802752	G1	g1
3879	1053087037933400064	14594813	Folha de S.Paulo	folha
3880	1053087040210898944	14594813	Folha de S.Paulo	folha
3881	1053087042643595266	8802752	G1	g1
3882	1053087042643615746	14594813	Folha de S.Paulo	folha
3883	1053087046053609472	14594813	Folha de S.Paulo	folha
3884	1053087046431133697	14594813	Folha de S.Paulo	folha
3885	1053087053385220096	14594813	Folha de S.Paulo	folha
3886	1053087057881509891	14594813	Folha de S.Paulo	folha
3887	1053087058456133632	14594813	Folha de S.Paulo	folha
3888	1053087058309332995	14594813	Folha de S.Paulo	folha
3889	1053087065733283841	14594813	Folha de S.Paulo	folha
3890	1053087070028288007	14594813	Folha de S.Paulo	folha
3891	1053087070372184065	14594813	Folha de S.Paulo	folha
3892	1053087072133791749	14594813	Folha de S.Paulo	folha
3893	1053087073543053312	14594813	Folha de S.Paulo	folha
3894	1053087079100567552	14594813	Folha de S.Paulo	folha
3895	1053087080585289728	14594813	Folha de S.Paulo	folha
3896	1053087091515633664	14594813	Folha de S.Paulo	folha
3897	1053087098398498816	8802752	G1	g1
3898	1053087108884250624	9317502	Estadão	Estadao
3899	1053087108884250624	76369002	Política Estadão	EstadaoPolitica
3900	1053087110746521600	8802752	G1	g1
3901	1053087111027535872	14594813	Folha de S.Paulo	folha
3902	1053087112961114114	14594813	Folha de S.Paulo	folha
3903	1053087122037633029	8802752	G1	g1
3904	1053087125908926466	14594813	Folha de S.Paulo	folha
3905	1053087126101901317	14594813	Folha de S.Paulo	folha
3906	1053087128815591424	14594813	Folha de S.Paulo	folha
3907	1053087129935495168	8802752	G1	g1
3908	1053087142338052101	14594813	Folha de S.Paulo	folha
3909	1053087149539688448	9317502	Estadão	Estadao
3910	1053087149992673281	8802752	G1	g1
3911	1053087156086947840	8802752	G1	g1
3912	1053087157932437504	14594813	Folha de S.Paulo	folha
3913	1053087161564778496	8802752	G1	g1
3914	1053087177196924928	14594813	Folha de S.Paulo	folha
3915	1053087177385623552	14594813	Folha de S.Paulo	folha
3916	1053087178417471493	14594813	Folha de S.Paulo	folha
3917	1053087178417471493	14594813	Folha de S.Paulo	folha
3918	1053087183832301569	14594813	Folha de S.Paulo	folha
3919	1053087185275109376	14594813	Folha de S.Paulo	folha
3920	1053087185514192899	8802752	G1	g1
3921	1053087188634755072	14594813	Folha de S.Paulo	folha
3922	1053087190576701441	8802752	G1	g1
3923	1053087198743007233	8802752	G1	g1
3924	1053087199288279040	14594813	Folha de S.Paulo	folha
3925	1053087204988338176	14594813	Folha de S.Paulo	folha
3926	1053087211862835200	14594813	Folha de S.Paulo	folha
3927	1053087220880551936	8802752	G1	g1
3928	1053087221530673155	14594813	Folha de S.Paulo	folha
3929	1053087222545768448	14594813	Folha de S.Paulo	folha
3930	1053087233283112960	8802752	G1	g1
3931	1053087235845824514	8802752	G1	g1
3932	1053087238819667968	14594813	Folha de S.Paulo	folha
3933	1053087243689230336	8802752	G1	g1
3934	1053087249842233344	14594813	Folha de S.Paulo	folha
3935	1053087251981307904	14594813	Folha de S.Paulo	folha
3936	1053087261712093185	8802752	G1	g1
3937	1053087268301348864	14594813	Folha de S.Paulo	folha
3938	1053087277499457536	14594813	Folha de S.Paulo	folha
3939	1053087279009447936	14594813	Folha de S.Paulo	folha
3940	1053087284432650241	9317502	Estadão	Estadao
3941	1053087284432650241	76369002	Política Estadão	EstadaoPolitica
3942	1053087286164942848	9317502	Estadão	Estadao
3943	1053087286164942848	76369002	Política Estadão	EstadaoPolitica
3944	1053087291038666752	14594813	Folha de S.Paulo	folha
3945	1053087294826135552	9317502	Estadão	Estadao
3946	1053087294826135552	807095	The New York Times	nytimes
3947	1053087299548966912	14594813	Folha de S.Paulo	folha
3948	1053087300538654720	14594813	Folha de S.Paulo	folha
3949	1053087301243465730	14594813	Folha de S.Paulo	folha
3950	1053087309355192320	9317502	Estadão	Estadao
3951	1053087309355192320	807095	The New York Times	nytimes
3952	1053087317362122753	14594813	Folha de S.Paulo	folha
3953	1053087317836087296	14594813	Folha de S.Paulo	folha
3954	1053087326174396416	14594813	Folha de S.Paulo	folha
3955	1053087332461617152	8802752	G1	g1
3956	1053087335351549952	14594813	Folha de S.Paulo	folha
3957	1053087334575587329	14594813	Folha de S.Paulo	folha
3958	1053087341533954049	8802752	G1	g1
3959	1053087342293061634	14594813	Folha de S.Paulo	folha
3960	1053087346193846272	14594813	Folha de S.Paulo	folha
3961	1053087342523809794	14594813	Folha de S.Paulo	folha
3962	1053087357300281345	14594813	Folha de S.Paulo	folha
3963	1053087360311812097	14594813	Folha de S.Paulo	folha
3964	1053087363050676225	14594813	Folha de S.Paulo	folha
3965	1053087364841697280	8802752	G1	g1
3966	1053087388195545089	14594813	Folha de S.Paulo	folha
3967	1053087388602429441	8802752	G1	g1
3968	1053087389441232896	14594813	Folha de S.Paulo	folha
3969	1053087390309539840	14594813	Folha de S.Paulo	folha
3970	1053087393841070082	14594813	Folha de S.Paulo	folha
3971	1053087394461900800	14594813	Folha de S.Paulo	folha
3972	1053087402586263552	14594813	Folha de S.Paulo	folha
3973	1053087408030470146	14594813	Folha de S.Paulo	folha
3974	1053087412732223488	14594813	Folha de S.Paulo	folha
3975	1053087422106554369	14594813	Folha de S.Paulo	folha
3976	1053087425021558786	14594813	Folha de S.Paulo	folha
3977	1053087429660499969	14594813	Folha de S.Paulo	folha
3978	1053087434492260352	14594813	Folha de S.Paulo	folha
3979	1053087435557605376	14594813	Folha de S.Paulo	folha
3980	1053087438527184898	14594813	Folha de S.Paulo	folha
3981	1053087441245167616	9317502	Estadão	Estadao
3982	1053087441245167616	76369002	Política Estadão	EstadaoPolitica
3983	1053087447813406720	14594813	Folha de S.Paulo	folha
3984	1053087448404770816	8802752	G1	g1
3985	1053087454188724225	14594813	Folha de S.Paulo	folha
3986	1053087454188724225	68480111	Lílian ? 1⃣7⃣ JB	Lilianjdi
3987	1053087471607660544	8802752	G1	g1
3988	1053087474384277504	14594813	Folha de S.Paulo	folha
3989	1053087476137553920	14594813	Folha de S.Paulo	folha
3990	1053087480088535040	14594813	Folha de S.Paulo	folha
3991	1053087481543962625	14594813	Folha de S.Paulo	folha
3992	1053087484492636161	14594813	Folha de S.Paulo	folha
3993	1053087484614246400	14594813	Folha de S.Paulo	folha
3994	1053087485318828032	14594813	Folha de S.Paulo	folha
3995	1053087486208077824	14594813	Folha de S.Paulo	folha
3996	1053087487449534464	8802752	G1	g1
3997	1053087488338726912	14594813	Folha de S.Paulo	folha
3998	1053087489760604160	14594813	Folha de S.Paulo	folha
3999	1053087499940192256	14594813	Folha de S.Paulo	folha
4000	1053087510677671937	14594813	Folha de S.Paulo	folha
4001	1053087512925818880	14594813	Folha de S.Paulo	folha
4002	1053087513177399301	14594813	Folha de S.Paulo	folha
4003	1053087515199070209	8802752	G1	g1
4004	1053087520290992128	14594813	Folha de S.Paulo	folha
4005	1053087521423478784	14594813	Folha de S.Paulo	folha
4006	1053087522803404800	8802752	G1	g1
4007	1053087528838926336	8802752	G1	g1
4008	1053087531699449856	14594813	Folha de S.Paulo	folha
4009	1053087531976347648	8802752	G1	g1
4010	1053087532043436034	14594813	Folha de S.Paulo	folha
4011	1053087532433448961	8802752	G1	g1
4012	1053087532433448961	2544744757	wellerson	wlrato
4013	1053087534404825088	14594813	Folha de S.Paulo	folha
4014	1053087534404825088	14594813	Folha de S.Paulo	folha
4015	1053087539446341632	14594813	Folha de S.Paulo	folha
4016	1053087543682580480	14594813	Folha de S.Paulo	folha
4017	1053087545972662272	14594813	Folha de S.Paulo	folha
4018	1053087553098784769	14594813	Folha de S.Paulo	folha
4019	1053087556341039104	14594813	Folha de S.Paulo	folha
4020	1053087557439930368	14594813	Folha de S.Paulo	folha
4021	1053087563504930816	14594813	Folha de S.Paulo	folha
4022	1053087572090634240	14594813	Folha de S.Paulo	folha
4023	1053087572090634240	156719729	O Globo Brasil	OGloboPolitica
4024	1053087572090634240	40545889	Andréia Sadi	AndreiaSadi
4025	1053087572090634240	1523748277	Conexão Política	conexaopolitica
4026	1053087572090634240	790680	BBC News Brasil	bbcbrasil
4027	1053087572090634240	1367531	Fox News	FoxNews
4028	1053087572090634240	31040862	SBT Jornalismo	sbtjornalismo
4029	1053087572090634240	126436384	Silas Malafaia	PastorMalafaia
4030	1053087572635930624	14594813	Folha de S.Paulo	folha
4031	1053087572635930624	14594813	Folha de S.Paulo	folha
4032	1053087580831580160	14594813	Folha de S.Paulo	folha
4033	1053087581141983233	14594813	Folha de S.Paulo	folha
4034	1053087582316322816	14594813	Folha de S.Paulo	folha
4035	1053087591065640961	14594813	Folha de S.Paulo	folha
4036	1053087598799937537	14594813	Folha de S.Paulo	folha
4037	1053087600892764160	9317502	Estadão	Estadao
4038	1053087608094552064	14594813	Folha de S.Paulo	folha
4039	1053087594857168898	14594813	Folha de S.Paulo	folha
4040	1053087612733476865	14594813	Folha de S.Paulo	folha
4041	1053087617070317569	14594813	Folha de S.Paulo	folha
4042	1053087628239736832	14594813	Folha de S.Paulo	folha
4043	1053087631020617728	14594813	Folha de S.Paulo	folha
4044	1053087634094993409	9317502	Estadão	Estadao
4045	1053087634094993409	714480228387651584	E+Estadão	Emais_Estadao
4046	1053087634526998528	14594813	Folha de S.Paulo	folha
4047	1053087634526998528	173846173	Claudio Ricci	ClaudioRicciwrv
4048	1053087635516858369	14594813	Folha de S.Paulo	folha
4049	1053087635516858369	14594813	Folha de S.Paulo	folha
4050	1053087636926197760	14594813	Folha de S.Paulo	folha
4051	1053087640176787456	14594813	Folha de S.Paulo	folha
4052	1053087640742977536	14594813	Folha de S.Paulo	folha
4053	1053087643444097026	14594813	Folha de S.Paulo	folha
4054	1053087646556270592	14594813	Folha de S.Paulo	folha
4055	1053087653841768448	14594813	Folha de S.Paulo	folha
4056	1053087655582461952	14594813	Folha de S.Paulo	folha
4057	1053087666944786432	14594813	Folha de S.Paulo	folha
4058	1053087667498442757	14594813	Folha de S.Paulo	folha
4059	1053087671793393664	8802752	G1	g1
4060	1053087679011786753	14594813	Folha de S.Paulo	folha
4061	1053087679838068737	14594813	Folha de S.Paulo	folha
4062	1053087691888320512	14594813	Folha de S.Paulo	folha
4063	1053087695046672385	14594813	Folha de S.Paulo	folha
4064	1053087708304887808	14594813	Folha de S.Paulo	folha
4065	1053087711664443392	14594813	Folha de S.Paulo	folha
4066	1053087711664443392	964721826143272960	?? BOLSONARO MEU PRESIDENTE ??	LoiraoAmanda
4067	1053087722846457857	14594813	Folha de S.Paulo	folha
4068	1053087723999891456	8802752	G1	g1
4069	1053087728265502721	14594813	Folha de S.Paulo	folha
4070	1053087742853349377	8802752	G1	g1
4071	1053087746678554624	14594813	Folha de S.Paulo	folha
4072	1053087747269894144	14594813	Folha de S.Paulo	folha
4073	1053087750709305345	14594813	Folha de S.Paulo	folha
4074	1053087754832224257	9317502	Estadão	Estadao
4075	1053087754832224257	76369002	Política Estadão	EstadaoPolitica
4076	1053087759345291264	14594813	Folha de S.Paulo	folha
4077	1053087759445975040	14594813	Folha de S.Paulo	folha
4078	1053087761933185025	8802752	G1	g1
4079	1053087767528386565	14594813	Folha de S.Paulo	folha
4080	1053087767545167873	9317502	Estadão	Estadao
4081	1053087767545167873	76369002	Política Estadão	EstadaoPolitica
4082	1053087767377387520	14594813	Folha de S.Paulo	folha
4083	1053087776978153472	14594813	Folha de S.Paulo	folha
4084	1053087781306712065	14594813	Folha de S.Paulo	folha
4085	1053087781860319232	14594813	Folha de S.Paulo	folha
4086	1053087785962389504	14594813	Folha de S.Paulo	folha
4087	1053087785962389504	14594813	Folha de S.Paulo	folha
4088	1053087786625048576	8802752	G1	g1
4089	1053087787023560704	14594813	Folha de S.Paulo	folha
4090	1053087790446063617	14594813	Folha de S.Paulo	folha
4091	1053087800155881472	9317502	Estadão	Estadao
4092	1053087800155881472	76369002	Política Estadão	EstadaoPolitica
4093	1053087807974060032	14594813	Folha de S.Paulo	folha
4094	1053087818002718720	14594813	Folha de S.Paulo	folha
4095	1053087816085921793	14594813	Folha de S.Paulo	folha
4096	1053087822482157568	14594813	Folha de S.Paulo	folha
4097	1053087826840051713	14594813	Folha de S.Paulo	folha
4098	1053087830505934849	14594813	Folha de S.Paulo	folha
4099	1053087833496395776	9317502	Estadão	Estadao
4100	1053087833496395776	76369002	Política Estadão	EstadaoPolitica
4101	1053087837699088384	14594813	Folha de S.Paulo	folha
4102	1053087838026326016	14594813	Folha de S.Paulo	folha
4103	1053087838026326016	182573469	Lola Aronovich	lolaescreva
4104	1053087845114699776	14594813	Folha de S.Paulo	folha
4105	1053087847555743744	14594813	Folha de S.Paulo	folha
4106	1053087846091890688	14594813	Folha de S.Paulo	folha
4107	1053087857416564737	14594813	Folha de S.Paulo	folha
4108	1053087856896421889	14594813	Folha de S.Paulo	folha
4109	1053087856745504770	14594813	Folha de S.Paulo	folha
4110	1053087859975041025	14594813	Folha de S.Paulo	folha
4111	1053087861052977152	14594813	Folha de S.Paulo	folha
4112	1053087869345153024	14594813	Folha de S.Paulo	folha
4113	1053087870754406400	14594813	Folha de S.Paulo	folha
4114	1053087876035084290	14594813	Folha de S.Paulo	folha
4115	1053087886533447685	14594813	Folha de S.Paulo	folha
4116	1053087887732994048	9317502	Estadão	Estadao
4117	1053087887732994048	76369002	Política Estadão	EstadaoPolitica
4118	1053087890929041408	14594813	Folha de S.Paulo	folha
4119	1053087890929041408	128372940	Jair Bolsonaro 1️⃣7️⃣	jairbolsonaro
4120	1053087895068860416	14594813	Folha de S.Paulo	folha
4121	1053087899812536320	14594813	Folha de S.Paulo	folha
4122	1053087900668182528	14594813	Folha de S.Paulo	folha
4123	1053087897803505665	9317502	Estadão	Estadao
4124	1053087897803505665	16874038	Amadeu\\m/etal  Fanático?	amadeumetal
4125	1053087903302193152	14594813	Folha de S.Paulo	folha
4126	1053087907190398977	14594813	Folha de S.Paulo	folha
4127	1053087908981280770	14594813	Folha de S.Paulo	folha
4128	1053087915864141824	9317502	Estadão	Estadao
4129	1053087915864141824	76369002	Política Estadão	EstadaoPolitica
4130	1053087919139893250	14594813	Folha de S.Paulo	folha
4131	1053087920893186048	14594813	Folha de S.Paulo	folha
4132	1053087921916534784	14594813	Folha de S.Paulo	folha
4133	1053087928291860486	9317502	Estadão	Estadao
4134	1053087928291860486	76369002	Política Estadão	EstadaoPolitica
4135	1053087930330333185	14594813	Folha de S.Paulo	folha
4136	1053087930330333185	1043303660325888000	prosapolitica	prosapolitika
4137	1053087934415585280	14594813	Folha de S.Paulo	folha
4138	1053087935736754176	14594813	Folha de S.Paulo	folha
4139	1053087938165329920	14594813	Folha de S.Paulo	folha
4140	1053087938773422080	14594813	Folha de S.Paulo	folha
4141	1053087945182375936	14594813	Folha de S.Paulo	folha
4142	1053087951956176896	14594813	Folha de S.Paulo	folha
4143	1053087953998790656	8802752	G1	g1
4144	1053087956720857088	8802752	G1	g1
4145	1053087959002554368	14594813	Folha de S.Paulo	folha
4146	1053087959812050944	14594813	Folha de S.Paulo	folha
4147	1053087961460432896	14594813	Folha de S.Paulo	folha
4148	1053087962215444480	14594813	Folha de S.Paulo	folha
4149	1053087967785431040	14594813	Folha de S.Paulo	folha
4150	1053087975096180737	14594813	Folha de S.Paulo	folha
4151	1053087990921211904	14594813	Folha de S.Paulo	folha
4152	1053087992699674626	9317502	Estadão	Estadao
4153	1053087995685990401	14594813	Folha de S.Paulo	folha
4154	1053087997888028673	14594813	Folha de S.Paulo	folha
4155	1053088000454864896	14594813	Folha de S.Paulo	folha
4156	1053088003151876096	9317502	Estadão	Estadao
4157	1053088003151876096	76369002	Política Estadão	EstadaoPolitica
4158	1053088021162196993	14594813	Folha de S.Paulo	folha
4159	1053088022231728128	14594813	Folha de S.Paulo	folha
4160	1053088023200587778	14594813	Folha de S.Paulo	folha
4161	1053088024756654082	14594813	Folha de S.Paulo	folha
4162	1053088030402244610	14594813	Folha de S.Paulo	folha
4163	1053088039667466240	14594813	Folha de S.Paulo	folha
4164	1053088041953345538	14594813	Folha de S.Paulo	folha
4165	1053088042704084992	14594813	Folha de S.Paulo	folha
4166	1053088043270393857	14594813	Folha de S.Paulo	folha
4167	1053088047942774784	14594813	Folha de S.Paulo	folha
4168	1053088047997313024	14594813	Folha de S.Paulo	folha
4169	1053088048135749632	14594813	Folha de S.Paulo	folha
4170	1053088050799099904	9317502	Estadão	Estadao
4171	1053088050799099904	16794066	Blog do Noblat	BlogdoNoblat
4172	1053088050799099904	76369002	Política Estadão	EstadaoPolitica
4173	1053088052619476992	14594813	Folha de S.Paulo	folha
4174	1053088058973872130	14594813	Folha de S.Paulo	folha
4175	1053088067840552961	14594813	Folha de S.Paulo	folha
4176	1053088068067123200	14594813	Folha de S.Paulo	folha
4177	1053088072848601089	8802752	G1	g1
4178	1053088073624510464	14594813	Folha de S.Paulo	folha
4179	1053088073624510464	36411489	Luciano Hang	luciano_hang
